tipo_elem;distrito;id;cod_cent;nombre;utm_x;utm_y;longitud;latitud
M30;4;3800;PM10612;PM10612;443938.715753785;4475817.19034373;-3.66093808939342;40.431105354227
M30;4;6664;PM10661;PM10661;443986.466542601;4475395.04201625;-3.66033796639911;40.4273056339599
M30;4;6665;PM10662;PM10662;443970.298705762;4475390.82075414;-3.6605281833779;40.4272665178139
M30;4;6666;PM10711;PM10711;444077.126608605;4474776.27719743;-3.65921482976453;40.4217375641324
M30;4;3488;PM10712;PM10712;444059.704099821;4474778.51824088;-3.65942038928967;40.4217565815451
M30;4;10174;PM10714;PM10714;444044.372799974;4474995.02904896;-3.6596201541451;40.4237059979465
M30;4;3489;PM10728;PM10728;444052.254168798;4474762.05676911;-3.65950675480124;40.421607786721
M30;4;10662;PM10764;PM10764;444096.435850143;4474505.35623073;-3.65896341318335;40.4192982568093
M30;3;3611;PM10765;PM10765;443985.734755776;4474314.02415049;-3.66025137023542;40.4175671879123
M30;3;6669;PM10766;PM10766;443977.811982468;4474303.0821054;-3.66034378793007;40.4174680826256
M30;3;6668;PM10768;PM10768;444001.84585315;4474331.11846829;-3.66006298243154;40.417722267223
M30;3;3815;PM10831;PM10831;443913.62601134;4473931.04483769;-3.66106750944169;40.4141122419142
M30;3;3490;PM10832;PM10832;443898.767230467;4473943.48668457;-3.66124373004974;40.4142233235487
M30;3;3491;PM10861;PM10861;443761.33842761;4473612.06275709;-3.66283415149648;40.4112283982876
M30;3;3492;PM10862;PM10862;443730.425119869;4473607.09338345;-3.66319803602662;40.4111815422206
M30;3;3493;PM10865;PM10865;443740.190475935;4473602.59873257;-3.66308255058561;40.4111417119912
M30;3;3816;PM10901;PM10901;443542.028376997;4473095.03904537;-3.66537292322372;40.4065559151504
M30;3;6670;PM10902;PM10902;443517.00207133;4473094.19846419;-3.66566777173185;40.4065466451691
M30;3;6671;PM10907;PM10907;443550.078766873;4473087.48599237;-3.6652773832434;40.4064884189277
M30;3;6672;PM10941;PM10941;443464.125183128;4472893.53272111;-3.66627307513052;40.4047353468003
M30;3;6673;PM10942;PM10942;443445.343038815;4472895.87310402;-3.66649461572781;40.4047551546656
M30;3;6674;PM10945;PM10945;443454.214320838;4472896.6900339;-3.66639014727007;40.4047631165861
M30;3;7124;PM10948;PM10948;443437.260436929;4472898.22150163;-3.66659007149188;40.4047757612745
M30;3;6676;PM10981;PM10981;443332.509512789;4472443.48968904;-3.66778399572061;40.4006721589534
M30;3;6677;PM10982;PM10982;443313.227184388;4472448.36201253;-3.66801164276183;40.4007147391378
M30;3;6678;PM10985;PM10985;443324.439401403;4472445.87766086;-3.66787930242019;40.4006931219123
M30;2;6679;PM11071;PM11071;442729.251938659;4471670.0859015;-3.6748229039376;40.3936636349441
M30;2;6820;PM11074;PM11074;442723.874023862;4471676.82710868;-3.67488687420627;40.3937239937186
M30;2;6680;PM11101;PM11101;442474.841273373;4471426.42457585;-3.6777984247322;40.3914510653294
M30;2;6681;PM11102;PM11102;442387.132593656;4471344.89736623;-3.67882442134645;40.3907105608119
M30;2;6682;PM11108;PM11108;442481.539997248;4471423.15027118;-3.67771920558807;40.3914220311525
M30;2;6683;PM11161;PM11161;442200.218220731;4471008.0330303;-3.68099602743444;40.3876629502483
M30;2;6684;PM11168;PM11168;442205.249934118;4470996.43614254;-3.68093569568879;40.3875588280799
M30;2;6685;PM11201;PM11201;441891.725397504;4470593.4173504;-3.68459262161535;40.3839064008437
M30;2;6686;PM11208;PM11208;441891.5325464;4470580.61393106;-3.68459372579801;40.3837910470332
M30;2;6687;PM11301;PM11301;441278.808742809;4470638.13071506;-3.69181721813961;40.3842662314535
M30;2;6688;PM11303;PM11303;441272.967601632;4470633.61898407;-3.69188561427159;40.3842251756247
M30;9;6689;PM11981;PM11981;437682.190025348;4475455.48727145;-3.73465887740105;40.427401792612
M30;9;6690;PM12061;PM12061;437445.575980633;4475976.80039159;-3.73749938011739;40.4320802232476
M30;9;10660;PM12067;PM12067;437411.278642952;4476192.21012621;-3.73792491725423;40.4340181354893
M30;9;6691;PM12121;PM12121;437426.505080303;4476616.89695453;-3.73778722827941;40.4378450188448
M30;9;7125;PM12122;PM12122;437470.65163745;4476625.11678891;-3.73726755789605;40.4379223867544
M30;9;6692;PM12211;PM12211;437273.103374651;4477399.20633913;-3.73967304503102;40.4448807878793
M30;9;6693;PM12241;PM12241;437094.875758847;4477998.26621385;-3.74183386574573;40.4502638614798
M30;9;6694;PM12331;PM12331;436917.366329491;4478681.45069398;-3.74399492704564;40.4564047633271
M30;9;6813;PM12342;PM12342;436868.652368812;4478842.87885169;-3.74458546626426;40.4578552618286
M30;9;6695;PM12391;PM12391;436719.623936136;4479251.2429131;-3.74638371309829;40.4615226008385
M30;9;10659;PM12397;PM12397;436728.279936486;4479257.45170935;-3.74628224390707;40.4615791908102
M30;9;6696;PM12471;PM12471;436444.350181732;4479985.54629291;-3.74970381337808;40.4681164194569
M30;9;10180;PM12502;PM12502;436387.381287899;4480355.30058275;-3.75041284094102;40.4714429147531
M30;8;6698;PM12571;PM12571;436784.305452721;4480679.88852566;-3.74576321058326;40.4743972032737
M30;8;6815;PM12572;PM12572;436819.999695498;4480671.24285762;-3.74534129387992;40.4743220365716
M30;8;6817;PM12622;PM12622;437403.727730406;4480589.66104134;-3.73844748512551;40.4736313214626
M30;8;6699;PM12641;PM12641;437614.499975401;4480530.69930745;-3.73595540323763;40.473116033668
M30;8;6700;PM12721;PM12721;438209.072094954;4480483.19515689;-3.72893721003249;40.4727325464518
M30;8;3801;PM12781;PM12781;438767.679430536;4480747.57327421;-3.72237343543397;40.4751555250301
M30;8;6914;PM12851;PM12851;439325.393779901;4481182.38550204;-3.71583602657076;40.4791133989592
M30;8;6702;PM12921;PM12921;439990.899920793;4481416.52706465;-3.70800714935824;40.481270990854
M30;8;3510;PM12961;PM12961;440374.04093783;4481538.22960164;-3.70349849525922;40.4823949337519
M30;8;6703;PM12981;PM12981;440582.35931267;4481636.12876873;-3.70104999541141;40.4832917795953
M30;8;6704;PM13011;PM13011;440848.655475337;4481767.03244174;-3.69792048684325;40.4844900236365
M30;8;10269;PM13012;PM13012;440857.996330959;4481764.81897253;-3.69781007632684;40.4844707493146
M30;8;6705;PM13014;PM13014;440846.783919142;4481751.68796434;-3.69794113576822;40.4843516614636
M30;8;6706;PM13041;PM13041;441122.291676339;4481862.5589994;-3.69470098032502;40.4853700136549
M30;8;6707;PM13044;PM13044;441122.450091536;4481854.57111723;-3.69469836938573;40.4852980670006
M30;8;6708;PM13101;;441664.754912105;4481626.83173111;-3.68827917849442;40.4832847826461
M30;8;6709;PM13103;;441671.162483794;4481630.02259729;-3.68820387632984;40.4833139774047
M30;8;6710;PM13104;;441662.120061388;4481615.14043131;-3.68830918830742;40.4831792776504
M30;8;10270;PM13107;;441665.850686958;4481619.87323684;-3.6882656103984;40.4832221747564
M30;5;6711;PM13181;PM13181;442306.196584557;4481615.71687789;-3.68071050857653;40.4832294752801
M30;5;6818;PM13202;;442574.949227988;4481684.96044121;-3.6775460662603;40.4838718814904
M30;5;7130;PM13212;PM13212;442795.211481003;4481634.48879947;-3.67494285557527;40.4834324169068
M30;16;7013;PM13221;PM13221;443008.25226994;4481803.18158234;-3.67244457881113;40.4849667240778
M30;16;7014;PM13222;PM13222;443015.212979909;4481802.10519696;-3.67236235813075;40.484957505336
M30;15;6713;PM20021;PM20021;442904.820093264;4481464.08739179;-3.67363435411532;40.4819049132323
M30;15;3821;PM20025;PM20025;442925.120742158;4481473.97720451;-3.67339574402497;40.4819954005698
M30;15;3822;PM20026;PM20026;442913.469786535;4481463.11997807;-3.67353222077003;40.4818967930903
M30;15;3823;PM20041;PM20041;442856.829316589;4480774.63966497;-3.67413840361962;40.4756907701191
M30;15;6714;PM20042;PM20042;442865.685522499;4480776.25852168;-3.67403407649464;40.4757059627954
M30;15;6715;PM20151;PM20151;443068.9564636;4480250.05312952;-3.67158894238203;40.4709796304384
M30;15;6716;PM20152;PM20152;443088.541285026;4480262.46625128;-3.67135903808558;40.4710927954875
M30;15;6717;PM20231;PM20231;443348.737243997;4479752.99296681;-3.66824432784873;40.4665210142072
M30;15;6718;PM20232;PM20232;443372.832470131;4479757.31098094;-3.66796051020407;40.4665615556084
M30;15;6719;PM20233;PM20233;443364.217013281;4479753.76247714;-3.66806181277407;40.4665290017551
M30;15;6720;PM20261;PM20261;443554.742793439;4479247.59483916;-3.6657695380009;40.4619821734381
M30;15;6721;PM20262;PM20262;443571.787514204;4479260.61427789;-3.66556966667931;40.4621006164099
M30;15;6722;PM20321;PM20321;443730.840669239;4478716.61127334;-3.66364553042255;40.457210762991
M30;15;6723;PM20322;PM20322;443747.381719268;4478725.35464556;-3.66345123041021;40.4572906473368
M30;15;6724;PM20327;PM20327;443720.223554754;4478714.96832365;-3.6637705963709;40.4571952435598
M30;15;10171;PM20394;PM20394;443804.992563859;4478087.5534473;-3.66271535015934;40.4515489197079
M30;15;6725;PM20411;PM20411;443818.816039627;4477944.33528181;-3.66253966720012;40.4502596739976
M30;15;6726;PM20412;PM20412;443838.326617369;4477952.08566559;-3.66231028074641;40.4503308117373
M30;15;6727;PM20441;PM20441;443950.989280038;4477432.59072074;-3.66093589530049;40.4456585444421
M30;15;6728;PM20442;PM20442;443972.810881435;4477444.53060104;-3.6606796420968;40.4457675757983
M30;15;6729;PM20471;PM20471;444077.63831349;4477084.94893282;-3.65941192502529;40.4425353380727
M30;15;6730;PM20472;PM20472;444105.425560097;4477082.67931277;-3.65908409089451;40.4425167606031
M30;15;6731;PM20473;PM20473;444094.685558225;4477083.54671062;-3.65921080062716;40.4425238525138
M30;15;6732;PM20571;PM20571;444033.707562011;4476284.89230749;-3.65985943288387;40.4353250571396
M30;15;6733;PM20572;PM20572;444051.709406405;4476279.12016816;-3.65964669089267;40.4352742698869
M30;15;10661;PM20596;PM20596;444022.941538787;4476074.61116512;-3.6599678379416;40.4334300095129
M30;15;6734;PM20661;PM20661;444000.103401454;4475408.510382;-3.66017839931585;40.4274278822944
M30;15;6735;PM20662;PM20662;444015.51886983;4475388.44775913;-3.65999491227205;40.4272481849698
M30;15;6736;PM20664;PM20664;444007.899236346;4475410.29750869;-3.66008665801187;40.4274445064302
M30;15;10194;PM20667;PM20667;444023.832553666;4475389.36759016;-3.65989699031949;40.427257030738
M30;15;6737;PM20721;PM20721;444088.825090821;4474829.8782982;-3.65908165025919;40.4222212183131
M30;15;6738;PM20722;PM20722;444107.220740355;4474827.48720578;-3.65886460554364;40.4222009139571
M30;15;6739;PM20742;PM20742;444142.786501693;4474526.30145014;-3.65841892851051;40.4194900554531
M30;15;6740;PM20756;PM20756;444159.040409241;4474526.89845937;-3.65822739939701;40.4194965245229
M30;14;6742;PM20776;PM20776;444181.217964778;4474266.1388501;-3.65794311257513;40.417148945316
M30;14;6741;PM20777;PM20777;444184.654530267;4474239.36694661;-3.65790025865149;40.4169079996024
M30;14;10267;PM20778;PM20778;444183.613536288;4474247.64041096;-3.65791325417204;40.4169824617566
M30;14;6743;PM20831;PM20831;444072.778256644;4474221.45787267;-3.65921729653116;40.4167391538553
M30;14;6744;PM20832;PM20832;444105.278758234;4474248.36055638;-3.65883659935772;40.4169836916424
M30;14;6745;PM20834;PM20834;444101.834933598;4474261.62668796;-3.65887835533732;40.4171029690078
M30;14;6746;PM20851;PM20851;443777.393224288;4473607.78772025;-3.66264456239765;40.4111909709382
M30;14;6747;PM20852;PM20852;443873.001104391;4473759.65047648;-3.66153118766699;40.4125654876572
M30;14;7126;PM20854;PM20854;443898.318727992;4473791.07302303;-3.6612355755709;40.412850266315
M30;14;6748;PM20864;PM20864;443751.764696804;4473516.84340357;-3.66293856360677;40.4103699624084
M30;14;10177;PM20873;PM20873;443756.887303332;4473479.57853506;-3.66287489877901;40.4100346058052
M30;14;6749;PM20911;PM20911;443621.368609822;4473190.89119134;-3.66444642772408;40.40742478174
M30;14;6750;PM20912;PM20912;443639.531939685;4473183.80225213;-3.66423175088785;40.4073621504751
M30;14;6751;PM20913;PM20913;443613.452415339;4473193.99012468;-3.66453999211209;40.4074521625223
M30;13;10179;PM20942;PM20942;443485.14366756;4472812.36059356;-3.66601818148485;40.4040055296873
M30;13;10178;PM20948;PM20948;443492.678763288;4472806.24392192;-3.6659288442896;40.4039509387032
M30;13;6753;PM20971;PM20971;443394.494145323;4472576.07698843;-3.66706538999868;40.4018707961553
M30;13;6754;PM20972;PM20972;443406.66646799;4472561.17082497;-3.66692062972208;40.401737340437
M30;13;6755;PM20976;PM20976;443399.475589673;4472562.08236566;-3.6670054457874;40.4017450633365
M30;13;6756;PM21081;PM21081;442723.212091788;4471643.01830575;-3.6748916324621;40.3934193794982
M30;13;6757;PM21148;PM21148;442297.500453047;4471085.94229488;-3.67985698378656;40.3883715445555
M30;13;6758;PM21181;PM21181;442179.494020823;4470916.26112392;-3.68123185345538;40.3868347793768
M30;13;6759;PM21185;PM21185;442187.036671343;4470912.77077493;-3.6811426763629;40.3868038598134
M30;13;6760;PM21188;PM21188;442200.297446894;4470906.94513482;-3.68098592201563;40.3867522993053
M30;13;6761;PM21192;PM21192;441992.976691124;4470559.66355043;-3.6833967544171;40.3836093830298
M30;13;6763;PM21231;PM21231;441602.754352009;4470349.75061116;-3.68797451977271;40.3816911120917
M30;13;6764;PM21236;PM21236;441602.665017743;4470342.32930235;-3.68797489200972;40.3816242505533
M30;12;6765;PM21301;PM21301;441225.147451618;4470595.23057189;-3.69244542143722;40.3838759799062
M30;12;3531;PM21307;PM21307;441219.105042061;4470584.35884084;-3.69251560107347;40.3837776151684
M30;9;3532;PM21941;PM21941;438007.768474851;4475139.9834495;-3.73079019744377;40.4245839319789
M30;9;3533;PM22081;PM22081;437379.047988281;4476210.19655807;-3.73830666100415;40.4341777379742
M30;9;6948;PM22082;PM22082;437371.468473823;4476209.36273853;-3.73839593495421;40.4341696559094
M30;9;6766;PM22121;PM22121;437393.387464312;4476708.38456751;-3.73818669274457;40.4386666804894
M30;9;6767;PM22211;PM22211;437276.142075785;4477298.8992479;-3.73962731075513;40.44397741508
M30;9;6768;PM22241;PM22241;437124.832814767;4477857.17383749;-3.74146664376844;40.4489951191854
M30;9;3836;PM22341;PM22341;436905.514477689;4478674.56120844;-3.74413401155546;40.4563418008706
M30;9;3558;PM22391;PM22391;436707.686954068;4479240.46560805;-3.7465234221211;40.4614246062975
M30;9;3559;PM22392;PM22392;436693.686456049;4479233.13310683;-3.74668781121298;40.4613574862583
M30;9;6769;PM22471;PM22471;436432.204311454;4479965.65863379;-3.74984508209102;40.4679363361579
M30;9;6697;PM22502;PM22502;436352.519327994;4480348.95525857;-3.75082342349953;40.471383083636
M30;8;3597;PM22571;PM22571;436784.142289486;4480692.56926986;-3.74576639917224;40.4745114227672
M30;8;6816;PM22572;PM22572;436597.033282132;4480698.17154897;-3.74797413233606;40.4745476270127
M30;8;6770;PM22641;PM22641;437609.341411775;4480546.88540717;-3.73601784563005;40.4732614557386
M30;8;3598;PM22721;PM22721;438204.826276156;4480499.44003223;-3.72898887600474;40.4728785698373
M30;8;3599;PM22781;PM22781;438755.884725261;4480755.94255088;-3.72251337828457;40.475230048664
M30;8;3560;PM22851;PM22851;439316.150838948;4481189.60534241;-3.71594575719683;40.4791777624067
M30;8;6771;PM22901;PM22901;439800.141176981;4481377.33192929;-3.71025389860653;40.4809040989019
M30;8;3494;PM22971;PM22971;440461.4583563;4481590.77472115;-3.70247210666068;40.4828745526795
M30;8;6772;PM23011;PM23011;440876.807208301;4481791.522418;-3.69759063493769;40.4847126437851
M30;8;6773;PM23071;PM23071;441462.770189269;4481765.10249052;-3.69067493609588;40.4845161637915
M30;8;6774;PM23073;PM23073;441457.171256338;4481757.19001211;-3.69074026208226;40.4844444903207
M30;8;6775;PM23111;PM23111;441674.375553806;4481654.04716878;-3.68816817920153;40.4835306259955
M30;5;6776;PM23181;;442289.640561756;4481642.83680347;-3.68090830338169;40.4834726321089
M30;5;6931;PM23187;;442296.748143147;4481634.96229555;-3.68082373191128;40.4834021893092
M30;16;6934;PM23221;PM23221;442985.724079231;4481798.22998779;-3.67270992578488;40.4849205712476
M30;16;6935;PM23222;PM23222;442992.871037384;4481796.66628947;-3.67262546391056;40.4849069755617
M30;8;3521;PM30001;PM30001;443156.142448223;4482615.35858334;-3.67077258118191;40.4922932954475
M30;8;6712;PM30002;PM30002;443164.353106208;4482609.17555251;-3.67067514498134;40.4922381584044
M30;15;3837;PM30461;PM30461;444315.841596641;4477456.24647472;-3.65663586080218;40.4458961649008
M30;15;3539;PM30462;PM30462;444108.635187891;4477264.21943139;-3.65906221954291;40.4441523829478
M30;15;3536;PM30471;PM30471;444132.713299051;4476990.88909334;-3.65875427395785;40.4416917009014
M30;15;6819;PM30472;PM30472;444119.26946144;4477088.08095277;-3.65892133513095;40.4425663518846
M30;14;3495;PM30752;PM30752;444467.339525792;4474307.88673399;-3.65457441532741;40.417544175594
M30;14;3561;PM30753;PM30753;444465.82208975;4474299.86754799;-3.65459160038659;40.417471833001
M30;3;6667;PM30754;PM30754;443529.511073818;4474619.33931671;-3.66565573567384;40.4202867986976
M30;13;3600;PM30901;PM30901;443643.121257783;4473057.50687704;-3.66417826783222;40.4062246538563
M30;13;3838;PM30902;PM30902;443641.982885363;4473049.54661457;-3.66419097803113;40.4061528662762
M30;12;3839;PM31263;PM31263;441288.885340061;4470234.1849096;-3.69166128965708;40.3806279764301
M30;12;6777;PM31264;PM31264;441281.426558726;4470236.55811348;-3.69174937234561;40.3806488299938
M30;12;7127;PM31301;PM31301;441009.926238414;4469376.78806024;-3.69486805508549;40.3728843718928
M30;11;6778;PM31451;PM31451;439729.337595002;4471371.56399768;-3.71014022154708;40.3907627228456
M30;11;6779;PM31452;PM31452;438847.856203077;4469073.6008804;-3.7203050010883;40.3699972866387
M30;11;6822;PM31453;PM31453;439071.05515981;4470690.86870172;-3.71783076595901;40.3845827965527
M30;10;6780;PM31801;PM31801;436923.430592792;4473351.20873435;-3.74339443335067;40.4083884464317
M30;10;6938;PM31851;PM31851;435084.321501257;4472331.07898929;-3.76496356799512;40.3990573614869
M30;10;6939;PM31852;PM31852;435078.030825628;4472347.32026642;-3.76503934696798;40.3992031785941
M30;10;6942;PM31881;;433539.287597808;4470802.65430214;-3.78300909043264;40.3851669064705
M30;10;6941;PM31882;;433533.127314244;4470807.60208709;-3.78308217778181;40.3852109864606
M30;10;6949;PM31891;PM31891;432749.972766504;4470038.75145112;-3.79222697056935;40.3782220693612
M30;10;6950;PM31892;PM31892;432743.455095201;4470045.56154983;-3.79230446254782;40.3782828911211
M30;9;6781;PM32051;PM32051;437295.201044651;4476312.57115138;-3.73930524699685;40.4350936492966
M30;9;6782;PM32351;PM32351;436833.099141092;4478575.56457681;-3.74497815670828;40.45544450586
M30;9;3496;PM32352;PM32352;436843.323639169;4478581.59782256;-3.74485818083194;40.4554996323646
M30;8;6783;PM33031;PM33031;440649.951142305;4483212.58146777;-3.70040019197148;40.4974978715422
M30;8;6784;PM33032;PM33032;440657.555822361;4483209.81251873;-3.7003101948204;40.4974734717094
M30;5;6785;PM33151;PM33151;441926.368910227;4481353.8296282;-3.68516768095683;40.4808438089941
M30;5;6786;PM33152;PM33152;441918.141372122;4481355.57128488;-3.68526490452934;40.4808589230811
M30;15;6787;PM33201;PM33201;444065.37264996;4481571.23925208;-3.6599519629294;40.4829491775666
M30;15;6788;PM33202;PM33202;444063.281071223;4481562.04519156;-3.65997582793682;40.482866212426
M30;16;6932;PM33221;PM33221;442998.188554914;4481702.02910946;-3.67255421718259;40.4840548087936
M30;15;7128;PM33222;PM33222;442998.330106905;4481694.55587711;-3.67255187518336;40.4839874964585
M30;8;6639;PM40001;PM40001;443088.625858808;4482547.30174722;-3.67156313077558;40.4916755846272
M30;8;3797;PM40005;PM40005;443081.764311719;4482550.06440271;-3.67164434096388;40.4917000012825
M30;8;10198;PM40011;PM40011;444099.463360017;4483729.46674681;-3.65974015734169;40.5023937259471
M30;8;10200;PM40012;PM40012;444078.459513506;4483743.2330388;-3.65998924536413;40.5025163231254
M30;8;10201;PM40014;PM40014;444091.620702579;4483734.19233172;-3.659833127982;40.5024357675808
M30;8;10199;PM40018;PM40018;444071.629200249;4483746.24772776;-3.66007011824806;40.5025430203271
M30;15;3538;PM40442;PM40442;444002.666188227;4477506.61532057;-3.66033308037902;40.4463288778661
M30;15;6789;PM40461;PM40461;444303.072346746;4477468.43115807;-3.65678749678582;40.4460050754154
M30;5;10176;PM40462;PM40462;443803.577340719;4477247.43688954;-3.6626577015445;40.4439806341576
M30;5;6661;PM40463;PM40463;443726.024797698;4477216.63305775;-3.66356939958395;40.443697892273
M30;14;6790;PM40751;PM40751;444419.574053885;4474336.35621045;-3.65513988921509;40.4177974558269
M30;15;7131;PM40752;PM40752;444420.888266569;4474349.26124008;-3.65512552689707;40.4179137993374
M30;4;3827;PM40753;PM40753;443522.386954329;4474632.7171956;-3.66574089512554;40.4204068303172
M30;4;3828;PM40754;PM40754;443525.251053552;4474640.60443221;-3.66570783655454;40.4204780771689
M30;15;3826;PM40755;PM40755;444420.166905775;4474343.28012666;-3.65513350659075;40.4178598699391
M30;14;6791;PM40901;PM40901;443647.791467041;4473068.39709306;-3.66412419617254;40.4063230751737
M30;14;6792;PM40902;PM40902;443648.986309437;4473077.04219429;-3.66411088104121;40.4064010359798
M30;14;10204;PM40951;PM40951;444930.903115706;4472401.10116366;-3.64894561792435;40.4003975401183
M30;14;10203;PM40952;PM40952;444942.540794711;4472417.76896463;-3.64880992698393;40.4005484632075
M30;14;10202;PM40956;PM40956;444951.20422545;4472422.29072692;-3.64870823231348;40.4005897707285
M30;13;10268;PM41192;PM41192;442052.136993616;4470570.00196571;-3.68270075776819;40.3837066339527
M30;13;6762;PM41196;PM41196;442058.656721006;4470565.23111164;-3.68262351825779;40.3836641088311
M30;13;10205;PM41201;PM41201;441926.096868594;4469821.26242115;-3.6841173388011;40.3769527891649
M30;13;10207;PM41202;PM41202;441933.679572777;4469827.54298075;-3.68402859188926;40.3770098963923
M30;12;3761;PM41261;PM41261;441400.441820167;4470302.30198074;-3.69035342460072;40.3812494652337
M30;12;3762;PM41262;PM41262;441406.177168235;4470289.12650373;-3.69028465038097;40.3811311765787
M30;12;3763;PM41301;PM41301;441022.426318453;4469387.70218517;-3.69472183155491;40.3729835769889
M30;12;3703;PM41302;PM41302;441029.238995126;4469388.1269769;-3.69464162703605;40.3729878857775
M30;12;3704;PM41351;PM41351;441060.646102521;4468967.35319193;-3.69423279561982;40.3691995410418
M30;12;3705;PM41451;PM41451;439746.454030432;4471365.29510394;-3.70993796845397;40.390707487804
M30;12;6793;PM41452;PM41452;438861.864586354;4469065.19505358;-3.72013920405332;40.3699225901793
M30;12;6823;PM41453;PM41453;439079.13352413;4470691.61622396;-3.71773566974485;40.3845901213299
M30;11;10211;PM41454;PM41454;437445.446707242;4469220.04399517;-3.73683693068896;40.3712124563485
M30;10;6794;PM41801;PM41801;436934.057174736;4473341.40195543;-3.74326823093594;40.4083009081008
M30;10;6936;PM41802;PM41802;436928.773379822;4473320.53832431;-3.74332843067327;40.4081125597434
M30;10;6937;PM41851;PM41851;435153.814187285;4472379.65717437;-3.76414968622511;40.3995003863927
M30;10;6795;PM41852;PM41852;435158.457285573;4472365.30859321;-3.76409351501746;40.3993714905254
M30;10;7012;PM41853;PM41853;435208.57451432;4472346.97042238;-3.76350111646277;40.3992101942573
M30;10;10208;PM41861;PM41861;434579.105004997;4471813.16432921;-3.77086329535638;40.3943522597015
M30;10;6943;PM41881;;433504.262879673;4470758.4257818;-3.78341708255073;40.3847656854681
M30;10;6944;PM41882;;433512.914668425;4470752.76168434;-3.78331456976364;40.384715351711
M30;10;6952;PM41891;PM41891;432748.289442669;4470026.63793563;-3.79224552062471;40.3781128107393
M30;10;6951;PM41892;PM41892;432755.910394159;4470019.77366619;-3.7921550273949;40.3780515899713
M30;9;6796;PM42051;PM42051;437286.779149251;4476307.48724898;-3.73940403371324;40.4350472166069
M30;9;6797;PM42052;PM42052;437270.296581618;4476289.86089069;-3.73959661195408;40.4348871888001
M30;9;6798;PM42351;PM42351;436845.545605739;4478509.77512489;-3.74482483277502;40.4548527987045
M30;9;6799;PM42352;PM42352;436828.743992199;4478498.25069044;-3.74502182341257;40.4547477059148
