tipo_elem;distrito;id;cod_cent;nombre;utm_x;utm_y;longitud;latitud
M30;5;6647;PM10212;PM10212;443315.261779653;4479741.40940156;-3.6686381358201;40.46641438071027
M30;5;6648;PM10241;PM10241;443472.740476978;4479401.301340395;-3.66675038089134;40.46336125902516
M30;5;6649;PM10242;PM10242;443453.056734211;4479397.292382215;-3.66698218244293;40.46332380504482
M30;5;6650;PM10341;PM10341;443747.677432301;4478418.16670066;-3.66342052337203;40.45452336912739
M30;5;6651;PM10342;PM10342;443722.39634797;4478406.475296967;-3.66371762444557;40.45441633578497
M30;5;6652;PM10343;PM10343;443741.246000283;4478411.98502004;-3.6634958208658;40.45446724621053
M30;5;6653;PM10344;PM10344;443734.688968653;4478411.623670612;-3.6635731152302;40.45446354712477
M30;5;6654;PM10401;PM10401;443805.71879701;4477897.597703813;-3.66268997613051;40.44983775339322
M30;5;6655;PM10402;PM10402;443783.795400772;4477893.825299152;-3.66294816479109;40.44980228734966
M30;5;6656;PM10441;;443918.394545558;4477435.358031015;-3.66132047593148;40.44568127568839
M30;5;6657;PM10442;;443898.533472309;4477433.766447333;-3.66155452451051;40.44566559790415
M30;5;6658;PM10447;;443877.096541017;4477413.687156255;-3.66180552092191;40.44548326666598
M30;5;6659;PM10444;;443905.063049541;4477433.941651603;-3.66147754737569;40.44566761682486
M30;5;6660;PM10446;;443897.668689037;4477375.901292295;-3.6615596104781;40.44514426097555
M30;5;6661;PM40463;PM40463;443726.024797698;4477216.633057751;-3.66356939958395;40.44369789227295
M30;4;6663;PM10572;PM10572;443994.039883935;4476223.493647301;-3.66032168631321;40.43476927552075
M30;4;6664;PM10661;PM10661;443986.466542601;4475395.042016254;-3.66033796639911;40.42730563395986
M30;4;6665;PM10662;PM10662;443970.298705762;4475390.820754142;-3.6605281833779;40.42726651781389
M30;4;6666;PM10711;PM10711;444077.126608605;4474776.277197435;-3.65921482976453;40.42173756413236
M30;3;6667;PM30754;PM30754;443529.511073818;4474619.339316712;-3.66565573567384;40.42028679869755
M30;3;6668;PM10768;PM10768;444001.84585315;4474331.118468287;-3.66006298243154;40.41772226722305
M30;3;6669;PM10766;PM10766;443977.811982468;4474303.082105398;-3.66034378793007;40.41746808262562
M30;3;6670;PM10902;PM10902;443517.00207133;4473094.198464192;-3.66566777173185;40.40654664516912
M30;3;6671;PM10907;PM10907;443550.078766873;4473087.485992371;-3.6652773832434;40.40648841892767
M30;3;6672;PM10941;PM10941;443464.125183128;4472893.532721112;-3.66627307513052;40.4047353468003
M30;3;6673;PM10942;PM10942;443445.343038815;4472895.87310402;-3.66649461572781;40.40475515466562
M30;3;6674;PM10945;PM10945;443454.214320838;4472896.690033901;-3.66639014727007;40.40476311658613
M30;3;6676;PM10981;PM10981;443332.509512789;4472443.489689044;-3.66778399572061;40.40067215895343
M30;3;6677;PM10982;PM10982;443313.227184388;4472448.362012526;-3.66801164276183;40.40071473913776
M30;3;6678;PM10985;PM10985;443324.439401403;4472445.877660862;-3.66787930242019;40.40069312191229
M30;2;6679;PM11071;PM11071;442729.251938659;4471670.085901501;-3.6748229039376;40.39366363494409
M30;2;6680;PM11101;PM11101;442474.841273373;4471426.424575847;-3.6777984247322;40.39145106532943
M30;2;6681;PM11102;PM11102;442387.132593656;4471344.897366231;-3.67882442134645;40.39071056081185
M30;2;6682;PM11108;PM11108;442481.539997248;4471423.150271176;-3.67771920558807;40.39142203115245
M30;2;6683;PM11161;PM11161;442200.218220731;4471008.033030298;-3.68099602743444;40.38766295024834
M30;2;6684;PM11168;PM11168;442205.249934118;4470996.436142544;-3.68093569568879;40.38755882807989
M30;2;6685;PM11201;PM11201;441891.725397504;4470593.417350403;-3.68459262161535;40.38390640084373
M30;2;6686;PM11208;PM11208;441891.5325464;4470580.613931057;-3.68459372579801;40.38379104703323
M30;2;6687;PM11301;PM11301;441278.808742809;4470638.130715063;-3.69181721813961;40.38426623145352
M30;2;6688;PM11303;PM11303;441272.967601632;4470633.618984071;-3.69188561427159;40.38422517562472
M30;9;6689;PM11981;PM11981;437682.190025348;4475455.48727145;-3.73465887740105;40.42740179261199
M30;9;6690;PM12061;PM12061;437445.575980633;4475976.800391593;-3.73749938011739;40.43208022324762
M30;9;6691;PM12121;PM12121;437426.505080303;4476616.896954531;-3.73778722827941;40.43784501884478
M30;9;6692;PM12211;PM12211;437273.103374651;4477399.20633913;-3.73967304503102;40.44488078787927
M30;9;6693;PM12241;PM12241;437094.875758847;4477998.26621385;-3.74183386574573;40.45026386147978
M30;9;6694;PM12331;PM12331;436917.366329491;4478681.450693977;-3.74399492704564;40.45640476332714
M30;9;6695;PM12391;PM12391;436719.623936136;4479251.242913098;-3.74638371309829;40.46152260083849
M30;9;6696;PM12471;PM12471;436444.350181732;4479985.546292907;-3.74970381337808;40.46811641945693
M30;9;6697;PM22502;PM22502;436352.519327994;4480348.955258568;-3.75082342349953;40.47138308363604
M30;8;6698;PM12571;PM12571;436784.305452721;4480679.888525664;-3.74576321058326;40.4743972032737
M30;8;6699;PM12641;PM12641;437614.499975401;4480530.699307453;-3.73595540323763;40.47311603366805
M30;8;6700;PM12721;PM12721;438209.072094954;4480483.195156887;-3.72893721003249;40.47273254645181
M30;8;6702;PM12921;PM12921;439990.899920793;4481416.527064648;-3.70800714935824;40.48127099085395
M30;8;6703;PM12981;PM12981;440579.539473037;4481632.995613582;-3.70108296978253;40.48326335316523
M30;8;6704;PM13011;PM13011;440913.971654906;4481799.326314909;-3.69715289229193;40.48478558996822
M30;8;6705;PM13014;PM13014;440846.783919142;4481751.687964343;-3.69794113576822;40.48435166146356
M30;8;6706;PM13041;PM13041;441122.291676339;4481862.558999401;-3.69470098032502;40.48537001365489
M30;8;6707;PM13044;PM13044;441122.450091536;4481854.571117228;-3.69469836938573;40.48529806700058
M30;8;6709;PM23119;PM23119;441640.341404262;4481654.502831407;-3.68856975330544;40.48353233923044
M30;8;6712;PM30002;PM30002;443164.353106208;4482609.175552512;-3.67067514498134;40.49223815840436
M30;15;6713;PM20021;PM20021;442904.820093264;4481464.087391785;-3.67363435411532;40.48190491323233
M30;15;6714;PM20042;PM20042;442865.685522499;4480776.258521675;-3.67403407649464;40.47570596279542
M30;15;6715;PM20151;PM20151;443068.9564636;4480250.053129518;-3.67158894238203;40.47097963043842
M30;15;6716;PM20152;PM20152;443088.541285026;4480262.46625128;-3.67135903808558;40.47109279548754
M30;15;6717;PM20231;PM20231;443348.737243997;4479752.992966815;-3.66824432784873;40.46652101420724
M30;15;6718;PM20232;PM20232;443372.832470131;4479757.310980941;-3.66796051020407;40.46656155560837
M30;15;6719;PM20233;PM20233;443364.217013281;4479753.762477142;-3.66806181277407;40.46652900175506
M30;15;6720;PM20261;PM20261;443554.742793439;4479247.594839157;-3.6657695380009;40.46198217343805
M30;15;6721;PM20262;PM20262;443571.787514204;4479260.614277889;-3.66556966667931;40.4621006164099
M30;15;6722;PM20321;PM20321;443730.840669239;4478716.611273344;-3.66364553042255;40.45721076299096
M30;15;6723;PM20322;PM20322;443747.381719268;4478725.354645559;-3.66345123041021;40.45729064733685
M30;15;6724;PM20327;PM20327;443720.223554754;4478714.968323654;-3.6637705963709;40.45719524355984
M30;15;6725;PM20411;PM20411;443818.816039627;4477944.335281809;-3.66253966720012;40.45025967399764
M30;15;6726;PM20412;PM20412;443838.326617369;4477952.085665592;-3.66231028074641;40.45033081173731
M30;15;6727;PM20441;PM20441;443950.989280038;4477432.590720741;-3.66093589530049;40.4456585444421
M30;15;6728;PM20442;PM20442;443972.810881435;4477444.530601039;-3.6606796420968;40.4457675757983
M30;15;6729;PM20471;PM20471;444077.63831349;4477084.948932819;-3.65941192502529;40.44253533807271
M30;15;6730;PM20472;PM20472;444105.425560097;4477082.679312772;-3.65908409089451;40.44251676060311
M30;15;6731;PM20473;PM20473;444094.685558225;4477083.54671062;-3.65921080062716;40.44252385251375
M30;15;6732;PM20571;PM20571;444033.707562011;4476284.892307494;-3.65985943288387;40.43532505713961
M30;15;6733;PM20572;PM20572;444051.709406405;4476279.120168157;-3.65964669089267;40.43527426988689
M30;15;6734;PM20661;PM20661;444000.103401454;4475408.510381998;-3.66017839931585;40.42742788229437
M30;15;6735;PM20662;PM20662;444015.51886983;4475388.447759131;-3.65999491227205;40.4272481849698
M30;15;6736;PM20664;PM20664;444007.899236346;4475410.297508694;-3.66008665801187;40.4274445064302
M30;15;6737;PM20721;PM20721;444088.825090821;4474829.878298203;-3.65908165025919;40.42222121831314
M30;15;6738;PM20722;PM20722;444107.220740355;4474827.487205785;-3.65886460554364;40.42220091395711
M30;15;6739;PM20742;PM20742;444142.786501693;4474526.301450139;-3.65841892851051;40.41949005545305
M30;15;6740;PM20756;PM20756;444159.040409241;4474526.898459374;-3.65822739939701;40.41949652452291
M30;14;6741;PM20777;PM20777;444184.654530267;4474239.366946607;-3.65790025865149;40.41690799960239
M30;14;6742;PM20776;PM20776;444181.217964778;4474266.138850102;-3.65794311257513;40.41714894531595
M30;14;6743;PM20831;PM20831;444072.778256644;4474221.457872665;-3.65921729653116;40.41673915385531
M30;14;6744;PM20832;PM20832;444105.278758234;4474248.360556379;-3.65883659935772;40.41698369164241
M30;14;6745;PM20834;PM20834;444101.834933598;4474261.626687963;-3.65887835533732;40.41710296900776
M30;14;6746;PM20851;PM20851;443777.393224288;4473607.787720253;-3.66264456239765;40.41119097093824
M30;14;6747;PM20852;PM20852;443873.001104391;4473759.650476478;-3.66153118766699;40.41256548765716
M30;14;6748;PM20864;PM20864;443751.764696804;4473516.843403567;-3.66293856360677;40.41036996240843
M30;14;6749;PM20911;PM20911;443621.368609822;4473190.891191338;-3.66444642772408;40.40742478174002
M30;14;6750;PM20912;PM20912;443639.531939685;4473183.802252129;-3.66423175088785;40.40736215047514
M30;14;6751;PM20913;PM20913;443613.452415339;4473193.990124684;-3.66453999211209;40.40745216252235
M30;13;6753;PM20971;PM20971;443394.494145323;4472576.076988427;-3.66706538999868;40.40187079615531
M30;13;6754;PM20972;PM20972;443406.66646799;4472561.170824975;-3.66692062972208;40.40173734043699
M30;13;6755;PM20976;PM20976;443399.475589673;4472562.082365659;-3.6670054457874;40.4017450633365
M30;13;6756;PM21081;PM21081;442723.212091788;4471643.018305751;-3.6748916324621;40.39341937949818
M30;13;6757;PM21148;PM21148;442297.500453047;4471085.942294875;-3.67985698378656;40.38837154455545
M30;13;6758;PM21181;PM21181;442179.494020823;4470916.261123922;-3.68123185345538;40.38683477937683
M30;13;6759;PM21185;PM21185;442187.036671343;4470912.770774934;-3.6811426763629;40.38680385981336
M30;13;6760;PM21188;PM21188;442200.297446894;4470906.945134817;-3.68098592201563;40.38675229930528
M30;13;6761;PM21192;PM21192;441992.976691124;4470559.663550427;-3.6833967544171;40.38360938302984
M30;13;6762;PM41196;PM41196;442058.656721006;4470565.231111636;-3.68262351825779;40.38366410883112
M30;13;6763;PM21231;PM21231;441602.754352009;4470349.750611162;-3.68797451977271;40.38169111209167
M30;13;6764;PM21236;PM21236;441602.665017743;4470342.329302354;-3.68797489200972;40.38162425055332
M30;12;6765;PM21301;PM21301;441225.147451618;4470595.230571889;-3.69244542143722;40.38387597990619
M30;9;6766;PM22121;PM22121;437393.387464312;4476708.384567507;-3.73818669274457;40.43866668048936
M30;9;6767;PM22211;PM22211;437276.142075785;4477298.899247896;-3.73962731075513;40.44397741507996
M30;9;6768;PM22241;PM22241;437124.832814767;4477857.173837491;-3.74146664376844;40.44899511918543
M30;9;6769;PM22471;PM22471;436432.204311454;4479965.658633794;-3.74984508209102;40.4679363361579
M30;8;6770;PM22641;PM22641;437609.341411775;4480546.885407172;-3.73601784563005;40.47326145573862
M30;8;6771;PM22901;PM22901;439800.141176981;4481377.331929292;-3.71025389860653;40.48090409890188
M30;8;6772;PM23011;PM23011;440876.807208301;4481791.522417996;-3.69759063493769;40.48471264378512
M30;8;6773;PM23071;PM23071;441335.851624864;4481833.608642584;-3.69217867165086;40.48512433549366
M30;8;6774;PM23073;PM23073;441355.92881214;4481826.600537216;-3.69194114885654;40.48506262218827
M30;8;6775;PM23111;PM23111;441646.340506193;4481666.715039458;-3.68850010047197;40.48364277328885
M30;12;6777;PM31264;PM31264;441281.426558726;4470236.55811348;-3.69174937234561;40.38064882999384
M30;11;6778;PM31451;PM31451;439729.337595002;4471371.563997682;-3.71014022154708;40.39076272284564
M30;11;6779;PM31452;PM31452;438847.856203077;4469073.6008804;-3.7203050010883;40.36999728663874
M30;10;6780;PM31801;PM31801;436923.430592792;4473351.208734346;-3.74339443335067;40.40838844643165
M30;9;6781;PM32051;PM32051;437295.201044651;4476312.571151382;-3.73930524699685;40.43509364929665
M30;9;6782;PM32351;PM32351;436833.099141092;4478575.564576807;-3.74497815670828;40.45544450586002
M30;8;6783;PM33031;PM33031;440649.951142305;4483212.581467766;-3.70040019197148;40.49749787154222
M30;8;6784;PM33032;PM33032;440657.555822361;4483209.812518727;-3.7003101948204;40.49747347170936
M30;5;6785;PM33151;PM33151;441917.2829689;4481356.078623578;-3.68527507798224;40.48086343334965
M30;5;6786;PM33152;PM33152;441937.534072079;4481400.740152769;-3.68504025628567;40.48126717886419
M30;15;6787;PM33201;PM33201;444065.37264996;4481571.239252082;-3.6599519629294;40.48294917756662
M30;15;6788;PM33202;PM33202;444063.281071223;4481562.045191556;-3.65997582793682;40.48286621242596
M30;15;6789;PM40461;PM40461;444303.072346746;4477468.431158069;-3.65678749678582;40.44600507541541
M30;14;6790;PM40751;PM40751;444419.574053885;4474336.356210449;-3.65513988921509;40.41779745582686
M30;14;6791;PM40901;PM40901;443647.791467041;4473068.39709306;-3.66412419617254;40.40632307517372
M30;14;6792;PM40902;PM40902;443648.986309437;4473077.042194289;-3.66411088104121;40.40640103597978
M30;12;6793;PM41452;PM41452;438861.864586354;4469065.195053576;-3.72013920405332;40.36992259017925
M30;10;6794;PM41801;PM41801;436934.057174736;4473341.401955427;-3.74326823093594;40.40830090810078
M30;10;6795;PM41852;PM41852;435158.457285573;4472365.308593214;-3.76409351501746;40.39937149052537
M30;9;6796;PM42051;PM42051;437286.779149251;4476307.487248978;-3.73940403371324;40.43504721660685
M30;9;6797;PM42052;PM42052;437270.296581618;4476289.860890686;-3.73959661195408;40.43488718880009
M30;9;6798;PM42351;PM42351;436845.545605739;4478509.775124888;-3.74482483277502;40.45485279870447
M30;9;6799;PM42352;PM42352;436828.743992199;4478498.250690439;-3.74502182341257;40.45474770591481
M30;9;6800;PM42353;PM42353;436858.260614274;4478411.590910614;-3.74466512305463;40.45396928891276
M30;8;6801;PM43001;PM43001;441127.280052023;4481916.531558875;-3.69464713901491;40.48585657278723
M30;8;6802;PM43011;PM43011;440945.730768638;4482067.760610002;-3.69680320256999;40.48720600673001
M30;8;6803;PM43012;PM43012;440987.854706786;4482006.994313025;-3.69630054409002;40.48666159653052
M30;8;6804;PM43021;PM43021;440684.103810892;4482813.714356493;-3.69995983667557;40.49390717681455
M30;8;6805;PM43031;PM43031;440642.53486805;4483219.249793381;-3.7004883312871;40.49755741173389
M30;8;6806;PM43032;PM43032;440633.3310543;4483222.690959766;-3.70059726194425;40.49758775259886
M30;8;6807;PM43151;PM43151;441901.69634477;4481354.703291356;-3.68545883453584;40.48084995337336
M30;8;6808;PM43152;PM43152;441891.189829706;4481354.185661945;-3.68558273726047;40.4808445551671
M30;16;6809;PM43201;PM43201;444065.316509731;4481585.748313583;-3.65995390537605;40.48307987793545
M30;16;6810;PM43202;PM43202;444067.760452618;4481594.384770122;-3.65992583390915;40.48315784365918
M30;9;6813;PM12342;PM12342;436868.652368812;4478842.878851686;-3.74458546626426;40.45785526182863
M30;8;6815;PM12572;PM12572;436819.999695498;4480671.242857622;-3.74534129387992;40.47432203657163
M30;8;6816;PM22572;PM22572;436597.033282132;4480698.171548968;-3.74797413233606;40.47454762701267
M30;8;6817;PM12622;PM12622;437403.727730406;4480589.661041344;-3.73844748512551;40.47363132146263
M30;5;6818;PM13188;PM13188;442574.171660565;4481679.377657318;-3.67755473429429;40.48382153566966
M30;15;6819;PM30472;PM30472;444119.26946144;4477088.080952768;-3.65892133513095;40.44256635188459
M30;2;6820;PM11074;PM11074;442723.874023862;4471676.827108681;-3.67488687420627;40.39372399371857
M30;11;6822;PM31453;PM31453;439071.05515981;4470690.868701724;-3.71783076595901;40.38458279655271
M30;12;6823;PM41453;PM41453;439079.13352413;4470691.616223963;-3.71773566974485;40.38459012132985
M30;8;6914;PM12851;PM12851;439325.393779901;4481182.385502044;-3.71583602657076;40.47911339895925
M30;16;6932;PM33221;PM33221;442998.188554914;4481702.029109462;-3.67255421718259;40.48405480879362
M30;16;6933;PM43221;PM43221;443003.125903452;4481709.059426617;-3.67249659818133;40.48411847984113
M30;16;6934;PM23221;PM23221;442987.402815746;4481789.838007815;-3.67268936496428;40.4848450880203
M30;16;6935;PM23222;PM23222;442994.329511569;4481787.443052276;-3.67260742713327;40.48482398887744
M30;10;6936;PM41802;PM41802;436928.773379822;4473320.538324314;-3.74332843067327;40.40811255974337
M30;10;6937;PM41851;PM41851;435153.814187285;4472379.65717437;-3.76414968622511;40.39950038639272
M30;10;6938;PM31851;PM31851;435084.321501257;4472331.078989286;-3.76496356799512;40.39905736148692
M30;10;6939;PM31852;PM31852;435078.030825628;4472347.32026642;-3.76503934696798;40.39920317859411
M30;10;6941;PM31882;PM31882;433533.127314244;4470807.602087088;-3.78308217778181;40.38521098646062
M30;10;6942;PM31881;PM31881;433539.287597808;4470802.654302143;-3.78300909043264;40.38516690647054
M30;10;6943;PM41881;PM41881;433504.262879673;4470758.425781804;-3.78341708255073;40.3847656854681
M30;10;6944;PM41882;PM41882;433512.914668425;4470752.761684339;-3.78331456976364;40.38471535171104
M30;9;6948;PM22082;PM22082;437371.468473823;4476209.362738526;-3.73839593495421;40.43416965590939
M30;10;6949;PM31891;PM31891;432749.972766504;4470038.751451116;-3.79222697056935;40.37822206936122
M30;10;6950;PM31892;PM31892;432743.455095201;4470045.561549826;-3.79230446254782;40.37828289112113
M30;10;6951;PM41892;PM41892;432755.910394159;4470019.773666186;-3.7921550273949;40.37805158997134
M30;10;6952;PM41891;PM41891;432748.289442669;4470026.637935633;-3.79224552062471;40.37811281073927
M30;10;7012;PM41853;PM41853;435208.57451432;4472346.970422376;-3.76350111646277;40.39921019425734
M30;16;7013;PM13221;PM13221;443012.540338098;4481793.301380761;-3.67239309907625;40.48487801338005
M30;16;7014;PM13222;PM13222;443019.648163596;4481788.868443912;-3.6723088411066;40.48483856745793
M30;16;7015;PM43223;PM43223;443023.522450007;4481796.88316976;-3.67226385190935;40.48491103339853
M30;3;7124;PM10948;PM10948;443437.260436929;4472898.221501631;-3.66659007149188;40.40477576127454
M30;9;7125;PM12122;PM12122;437470.65163745;4476625.116788907;-3.73726755789605;40.43792238675437
M30;14;7126;PM20854;PM20854;443898.318727992;4473791.073023033;-3.6612355755709;40.41285026631495
M30;12;7127;PM31301;PM31301;441009.926238414;4469376.78806024;-3.69486805508549;40.37288437189281
M30;15;7128;PM33222;PM33222;442998.330106905;4481694.555877113;-3.67255187518336;40.48398749645845
M30;16;7129;PM43222;PM43222;443002.925186071;4481716.036683914;-3.67249959357655;40.48418132016057
M30;5;7130;PM13212;PM13212;442782.797026516;4481646.813294146;-3.67509043283264;40.48354258571388
M30;15;7131;PM40752;PM40752;444420.888266569;4474349.261240081;-3.65512552689707;40.41791379933738
M30;15;10171;PM20394;PM20394;443804.992563859;4478087.553447297;-3.66271535015934;40.4515489197079
M30;4;10172;PM10533;PM10533;444062.630356559;4476618.357848351;-3.65954780036676;40.4383310348328
M30;4;10173;PM10593;PM10593;443973.590506334;4476061.25437202;-3.66054847102159;40.43330636161833
M30;4;10174;PM10714;PM10714;444044.372799974;4474995.029048956;-3.6596201541451;40.42370599794646
M30;4;10175;PM10471;PM10471;443982.195494718;4477286.420305522;-3.66055504055223;40.44434387033162
M30;5;10176;PM40462;PM40462;443803.577340719;4477247.436889543;-3.6626577015445;40.44398063415759
M30;14;10177;PM20873;PM20873;443756.887303332;4473479.578535059;-3.66287489877901;40.41003460580517
M30;13;10178;PM20948;PM20948;443492.678763288;4472806.243921923;-3.6659288442896;40.40395093870321
M30;13;10179;PM20942;PM20942;443485.14366756;4472812.360593563;-3.66601818148485;40.40400552968726
M30;9;10180;PM12502;PM12502;436387.381287899;4480355.300582746;-3.75041284094102;40.47144291475307
M30;15;10194;PM20667;PM20667;444023.832553666;4475389.367590155;-3.65989699031949;40.42725703073803
M30;8;10198;PM40011;PM40011;444099.463360017;4483729.466746815;-3.65974015734169;40.50239372594714
M30;8;10199;PM40018;PM40018;444071.629200249;4483746.247727759;-3.66007011824806;40.5025430203271
M30;8;10200;PM40012;PM40012;444078.459513506;4483743.2330388;-3.65998924536413;40.50251632312541
M30;8;10201;PM40014;PM40014;444091.620702579;4483734.192331724;-3.659833127982;40.50243576758085
M30;14;10202;PM40956;PM40956;444951.20422545;4472422.290726922;-3.64870823231348;40.40058977072852
M30;14;10203;PM40952;PM40952;444942.540794711;4472417.768964631;-3.64880992698393;40.40054846320748
M30;14;10204;PM40951;PM40951;444930.903115706;4472401.101163658;-3.64894561792435;40.40039754011833
M30;13;10205;PM41201;PM41201;441926.096868594;4469821.262421153;-3.6841173388011;40.37695278916489
M30;13;10207;PM41202;PM41202;441933.679572777;4469827.542980755;-3.68402859188926;40.37700989639227
M30;10;10208;PM41861;PM41861;434579.105004997;4471813.164329208;-3.77086329535638;40.39435225970146
M30;8;10210;PM43041;PM43041;441959.264428408;4485212.99385152;-3.68513317411967;40.51561092557125
